ID;COUNTRY;ISO;ADMIN_LEVEL_NAME;PCODE;REGION;LOG_TYPE;CATEGORY;MEASURE;TARGETED_POP_GROUP;COMMENTS;NON_COMPLIANCE;DATE_IMPLEMENTED;SOURCE;SOURCE_TYPE;LINK;ENTRY_DATE;Alternative source;;;;;
5393;Albania;ALB;;;Europe;Introduction / extension of measures;Public health measures;Strengthening the public health system;No;Order of the Minister responsible for health no. 53/2: the establishment and operation of the quarantine service in designated environments;Not available;26/02/2020;"Albanian Government  ""legal acts""";Government;https://coronavirus.al/akte-ligjore/;15/04/2020;;;;;;
5394;Albania;ALB;;;Europe;Introduction / extension of measures;Governance and socio-economic measures;Limit product imports/exports;No;Order of the Minister responsible for health no. 13: stopping the export of medicines and medical equipment outisde of Albania ;Not available;08/03/2020;"Albanian Government  ""legal acts""";Government;https://coronavirus.al/akte-ligjore/;15/04/2020;;;;;;
5395;Albania;ALB;;;Europe;Introduction / extension of measures;Social distancing;Limit public gatherings;Yes;Order of the Minister responsible for health no. 133: restricting the movement of patients' companions or relatives in hospitals;Not available;08/03/2020;"Albanian Government  ""legal acts""";Government;https://coronavirus.al/akte-ligjore/;15/04/2020;;;;;;
5396;Albania;ALB;;;Europe;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;Yes;The granting of the monthly reward, in the amount of 125,000 (one hundred and twenty five thousand) ALL, for the medical staff, public health specialists dealing with epidemiology, nurses and laboratory service specialists, engaged in the diagnosis and medical treatment of affected persons from COVID-19 infection. The granting of the monthly reward, in the amount of 65,000 (sixty-five thousand), ALL, for the support staff, engaged in the institutions where the persons affected by the infection caused by COVID-19 are treated.;Not available;10/03/2020;"Albanian Government  ""legal acts""";Government;https://coronavirus.al/akte-ligjore/;15/04/2020;;;;;;
5397;Albania;ALB;;;Europe;Introduction / extension of measures;Social distancing;Public services closure ;No;Decision of the High Judicial Council no. 127: 1) Suspension of activity and judicial services in all courts of the country, of general and special jurisdiction due to the situation caused by COVID19. 2) The activities and judicial services related to the case are excluded from the effects of this suspension.;Not available;10/03/2020;"Albanian Government  ""legal acts""";Government;https://coronavirus.al/akte-ligjore/;15/04/2020;;;;;;
5398;Albania;ALB;;;Europe;Introduction / extension of measures;Social distancing;Public services closure ;Yes;Order of the Minister responsible for health no. 158: For the suspension of the functioning of the evaluation commissions of persons with disabilities and work invalids.;Not available;;"Albanian Government  ""legal acts""";Government;https://coronavirus.al/akte-ligjore/;15/04/2020;;;;;;
5399;Albania;ALB;;;Europe;Introduction / extension of measures;Governance and socio-economic measures;Military deployment;No;Decision of the Council of Ministers No. 211: For the commitment of the Armed Forces of the Republic of Albania to ensure the implementation of the massive preventive nodal epidemic caused by COVID - 19;Not available;11/03/2020;"Albanian Government  ""legal acts""";Government;https://coronavirus.al/akte-ligjore/;15/04/2020;;;;;;
5400;Albania;ALB;;;Europe;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;Yes;VKM no. 236: provide housing assistance to the needy, in the context of the epidemic caused by COVID-19. ie. monthly payments, food and medicine;Not available;19/03/2020;"Albanian Government  ""legal acts""";Government;https://coronavirus.al/akte-ligjore/;15/04/2020;;;;;;
5401;Albania;ALB;;;Europe;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;Yes;additional funds in the 2020 budget, approved for the Ministry of Health and Social Protection, to take measures to meet the preliminary needs for the spread of infection caused by COVID-2019;Not available;21/03/2020;"Albanian Government  ""legal acts""";Government;https://coronavirus.al/akte-ligjore/;15/04/2020;;;;;;
5402;Albania;ALB;;;Europe;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;No;income tax amended: a) The accounting balance sheet, together with its annexes, as well as any other data specified in the instruction of the Minister responsible for finance, pursuant to this law, shall be submitted within 31 July 2020 b) For taxpayers with turnover up to 14,000,000 (fourteen million) ALL, the tax calculated on the basis of the annual taxable income declaration, reduced by the amounts determined under Article 37 of this Law, and by the prepayments made during tax period, paid by the taxpayer to the account of the tax authorities, within the second half of 2020. c) For taxpayers with turnover up to 14,000,000 (fourteen million) ALL, the profit and loss taxes of the first and second quarter of 2020, are prepaid in the account of the tax authorities, within 31 December 2020. Preliminary tax installments on the profit, of the third and fourth quarter of 2020, are prepaid in the account of the tax authorities, within 31 December 2020.;Not available;26/03/2020;"Albanian Government  ""legal acts""";Government;https://coronavirus.al/akte-ligjore/;15/04/2020;;;;;;
5403;Albania;ALB;;;Europe;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;No;the local tax system is amended: Exceptionally, the provisions of article 15 of this law, the payments of the prepaid installments of the simplified profit tax are performed at the second level banks and the Albanian Post, sh.a., on behalf of the tax administration, for the first quarter and second of 2020 by October 20, 2020, while for the third and fourth quarters of 2020 by December 20, 2020.;Not available;27/03/2020;"Albanian Government  ""legal acts""";Government;https://coronavirus.al/akte-ligjore/;15/04/2020;;;;;;
5404;Albania;ALB;;;Europe;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;Yes;"ANTICOVID-19 fund will provide details and guidelines for use: 1. The antiCovid-19 fund, of 2,500 million ALL, is used by the Ministry of Health and Social Protection, according to the following details: a) In the amount of ALL 500 million, in the program “Secondary care services”, in the category of current expenses. b) In the amount of ALL 150 million, in the program “Public health services”, in the category of current expenditures. c) In the amount of 50 million ALL, in the program “National Emergency Service”, in the category of current expenses. ç) In the amount of ALL 800 million, in the program “Planning, management and administration”, in the category of current expenditures. d) In the amount of 1 000 million ALL, in the program ""Planning, management and administration"", in the category of capital expenditures. 2. The Ministry of Health and Social Protection and the Ministry of Finance and Economy are in charge of the implementation of this decision.";Not applicable;27/03/2020;"Albanian Government  ""legal acts""";Government;https://coronavirus.al/akte-ligjore/;15/04/2020;;;;;;
5405;Albania;ALB;;;Europe;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;Yes;financial assistance is provided before employment in business entities with an annual income of up to 14 million ALL, economic assistance is paid in three incomes from employment during the period of three natural disasters. as a result of COVID-19;Not applicable;27/03/2020;"Albanian Government  ""legal acts""";Government;https://coronavirus.al/akte-ligjore/;15/04/2020;;;;;;
5406;Albania;ALB;;;Europe;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;Yes;temporary monthly financial treatment of some officials and employees of the state administration, during the period of the epidemic situation caused by COVID-19;Not applicable;30/03/2020;"Albanian Government  ""legal acts""";Government;https://coronavirus.al/akte-ligjore/;15/04/2020;;;;;;
7251;Albania;ALB;;;Europe;Phase-out measure;Social distancing;Public services closure ;No;More than 600 business activities have restarted including farming, repair shops, mining, fishing, food and fish processing as well as other retailers.;Not applicable;18/04/2020;International SOS;Other organisations;https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS;24/04/2020;https://www.nytimes.com/reuters/2020/04/18/world/europe/18reuters-health-coronavirus-albania.html;;;;;
7252;Albania;ALB;;;Europe;Introduction / extension of measures;Movement restrictions;Domestic travel restrictions;Yes;"Private car traffic and interurban transport will be banned across eight cities: Durres, Elbasan, Fier, Lezha, Lushnje, Shkodra, Tirana and Vlor. Roads connecting Tirana and Durres to other parts of the country are closed and public transportation is closed between/within the two cities. Vehicles will only be permitted if individuals obtain an authorisation from traffic police; only essential workers will be allowed to do so and drive only from 05.00 until 08.00 and from 16.00 until 17.30.";Fines;13/03/2020;International SOS;Other organisations;https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS;24/04/2020;https://al.usembassy.gov/updates_covid19/;;;;;
36;Algeria;DZA;;;Africa;Introduction / extension of measures;Public health measures;Awareness campaigns;No;;Not applicable;05/03/2020;xinhuanet;Media;http://www.xinhuanet.com/english/2020-03/05/c_138844004.htm;14/03/2020;;;;;;
37;Algeria;DZA;;;Africa;Introduction / extension of measures;Social distancing;Schools closure ;No;until 5th April;Not applicable;12/03/2020;US Embassy ;Government;https://dz.usembassy.gov/covid-19-information/;14/03/2020;;;;;;
39;Algeria;DZA;;;Africa;Introduction / extension of measures;Movement restrictions;Border checks ;Yes;Entry denied to people with symptoms;Not applicable;12/03/2020;US Embassy ;Government;https://dz.usembassy.gov/covid-19-information/;14/03/2020;;;;;;
40;Algeria;DZA;;;Africa;Introduction / extension of measures;Social distancing;Limit public gatherings;No;;Not applicable;12/03/2020;qantara 13/03/2020;Media;https://en.qantara.de/content/coronavirus-in-the-islamic-world-the-challenges-of-covid-19;14/03/2020;;;;;;
961;Algeria;DZA;;;Africa;Introduction / extension of measures;Social distancing;Public services closure ;No;Banned all types of gatherings (including all houses of worhsip) until April 5, 2020;;20/03/2020;US embassy of Algeria;Government;https://dz.usembassy.gov/covid-19-information/;20/03/2020;;;;;;
962;Algeria;DZA;;;Africa;Introduction / extension of measures;Movement restrictions;Border closure ;No;All land borders.;;17/03/2020;US embassy of Algeria;Government;https://dz.usembassy.gov/covid-19-information/;20/03/2020;;;;;;
963;Algeria;DZA;;;Africa;Introduction / extension of measures;Movement restrictions;International flights suspension;No;Suspension of all non-cargo international air and maritime travel. Suspension of all International commercial flights (March 20, 2020) Domestic flight suspension (March 22nd, 2020).;;20/03/2020;US embassy of Algeria;Government;https://dz.usembassy.gov/covid-19-information/;20/03/2020;;;;;;
964;Algeria;DZA;;;Africa;Introduction / extension of measures;Public health measures;Awareness campaigns;No;Programs to disinfect mass transit and public areas;;20/03/2020;US embassy of Algeria;Government;https://dz.usembassy.gov/covid-19-information/;20/03/2020;;;;;;
978;Algeria;DZA;;;Africa;Introduction / extension of measures;Public health measures;Isolation and quarantine policies;Yes;Quarantining known confirmed COVID-19 cases within its borders;;18/03/2020;US Embassy of Algeria ;Government;https://dz.usembassy.gov/covid-19-information/;20/03/2020;;;;;;
1980;Algeria;DZA;;;Africa;Introduction / extension of measures;Movement restrictions;Border closure ;Yes;All neighboring land countries ;;17/03/2020;US Embassy Algeria;Government;https://dz.usembassy.gov/covid-19-information/;24/03/2020;;;;;;
